fLength;fWidth;fSize;fConc;fConc1;fAsym;fM3Long;fM3Trans;fAlpha;fDist;class
202.208;111.673;23.201;0.5885;0.2943;81.697;-18.365;84.123;38.769;20.678.799.999.999.900;g
661.759;329.783;3.37;0.2581;0.1389;-596.982;-243.264;-241.656;0.429;36.007.099.999.999.900;g
59.782;218.068;32.024;0.268;0.1421;-538.742;515.739;101.969;84.866;272.835;g
372.474;196.301;28.675;0.2822;0.1499;-160.466;-274.403;45.182;13.753;117.412;g
662.979;252.353;32.718;0.1797;0.0939;195.458;628.438;12.729.000.000.000.000;18.905;23.968.599.999.999.900;g
236.483;149.305;2.702;0.3754;0.1877;95.495;157.393;85.653;3.991;140.171;g
30.366.999.999.999.900;156.628;27.226;0.3939;0.2112;148.962;253.998;102.676;490.315;455.098;g
208.971;186.641;23.664;0.4774;0.28600000000000003;-133.256;-155.955;127.378;6.83;231.83;g
202.088;160.874;24.997;0.4462;0.2326;-178.504;-137.131;-31.458;11.052;214.072;g
407.146;123.475;26.405;0.3799;0.2185;432.645;22.016;-72.543;1.124;180.4;g
372.195;103.329;24.141;0.5588;0.3449;-233.326;-214.781;-81.819;11.386;187.722;g
700.452;188.976;3.049;0.3332;0.1871;-414.345;57.768;93.842;15.494.000.000.000.000;285.176;g
627.922;184.786;28.569.999.999.999.900;0.29600000000000004;0.1577;-720.923;301.098;-110.597;0.368;267.629;g
128.328;114.876;22.368;0.7304;0.3913;152.011;-70.645;11.165;62.803.999.999.999.900;19.793.400.000.000.000;g
274.746;163.967;2.968;0.3767;0.2201;196.982;149.053;28.676;182.815;183.368;g
216.375;167.437;24.564;0.4965;0.2605;-90.926;-162.297;11.357.999.999.999.900;21.088;189.92;g
514.525;219.343;25.072;0.3764;0.2068;-265.209;-486.571;162.622;19.869.999.999.999.900;18.244.799.999.999.900;g
243.935;148.408;24.683;0.4558;0.2466;0.759;203.433;-45.302;31.566.999.999.999.900;207.265;g
44.138.999.999.999.900;156.641;29.668;0.3195;0.1624;-164.088;179.199;-140.171;8.552.999.999.999.990;201.125;g
221.163;117.165;24.158;0.499;0.2591;282.084;111.157;115.486;20.777;20.834.599.999.999.900;g
133.386;103.061;23.395;0.8009;0.4645;-136.732;-60.428;-114.871;523.517;446.044;g
305.805;192.198;26.069;0.3239;0.1792;5.757.999.999.999.990;-249.469;-80.351;840.563;859.233;g
233.515;16.828;25.496;0.4288;0.2355;28.999;181.489;8.919;72.523;21.275.099.999.999.900;g
258.809;14.344.000.000.000.000;2.633;0.44;0.2643;-16.737.000.000.000.000;-93.896;97.724;120.537;207.218;g
202.899;11.182;2.356;0.5903;0.3282;-196.367;-193.043;107.454;9.282;198.135;g
480.501;291.882;33.365;0.2009;0.1044;165.405;390.543;-152.305;199.604;117.139;g
630.359;157.418;32.057;0.1818;0.0931;-0.0722;492.069;-69.608;19.109;18.724.900.000.000.000;g
203.418;128.448;25.099;0.5039;0.2581;-184.019;-6.987;51.613;11.572.000.000.000.000;163.561;g
370.457;179.792;2.781;0.3113;0.1581;96.312;264.456;-90.443;39.171;11.490.299.999.999.900;g
263.995;164.283;25.159;0.4634;0.27899999999999997;-92.218;-235.597;-71.311;1.679;234.77;g
240.218;216.024;26.812;0.3979;0.2427;192.313;-173.996;180.813;12.615;136.947;g
129.833;111.402;2.07;0.7489;0.4298;145.524;-65.901;105.866;37.207;23.978.099.999.999.900;g
403.744;177.691;2.946;0.2446;0.1353;146.313;-95.078;86.715;24.536;201.049;g
280.975;18.205;27.011;0.3741;0.19399999999999998;169.951;228.522;-131.397;26.735;153.838;g
257.797;137.355;24.208;0.4782;0.26;-164.974;-11.75;123.843;551.534;190.891;g
345.073;122.119;24.661;0.3863;0.2068;48.071;-159.074;-46.147;16.189;218.625;g
102.039;532.113;41.355;0.0865;0.0435;16.938;700.538;-391.136;68.092;301.437;g
415.842;213.329;29.044;0.2928;0.1576;246.774;89.112;-20.409;6.377.000.000.000.000;203.524;g
334.366;14.187.000.000.000.000;26.026;0.4644;0.2459;276.027;176.401;72.553;45.456;23.669.299.999.999.900;g
224.411;0.0029;20.774;0.7364;0.4393;10.042;-85.011;0.0;0.0002;12.100.399.999.999.900;g
769.673;361.711;34.226;0.1164;0.0618;50.068;744.612;-211.468;8.824;157.748;g
728.137;349.071;32.667;0.2922;0.1631;-0.4914;184.641;203.378;12.275;338.84;g
377.137;207.618;29.019.999.999.999.900;0.3195;0.2074;152.691;376.813;-14.552.999.999.999.900;25.831;143.532;g
132.086;91.934;22.956;0.8456;0.5696;111.843;99.016;106.913;46.255;18.890.900.000.000.000;g
822.445;255.172;35.323;0.1664;0.0862;-837.293;658.233;-154.517;2.889;247.003;g
638.088;18.346;2.918;0.3092;0.1552;437.516;659.962;-83.016;8.966.000.000.000.000;22.581.900.000.000.000;g
35.455;221.024;28.280.000.000.000.000;0.2422;0.1226;-253.118;260.046;13.845;879.282;158.725;g
259.044;103.557;24.354;0.433;0.2294;128.194;192.868;52.259;48.126.000.000.000.000;17.552.599.999.999.900;g
874.763;119.063;28.612;0.2615;0.1507;10.068.799.999.999.900;782.471;38.109;2.85;25.012.099.999.999.900;g
4.131.100.000.000.000;97.508;2.702;0.4369;0.2731;9.485;371.014;-72.773;0.0339;254.757;g
287.928;144.369;26.449;0.4236;0.2344;225.294;-206.637;-112.781;869.663;269.984;g
278.673;166.744;26.212;0.3373;0.1734;-297.214;-89.236;-142.996;21.151;192.59;g
96.883;323.191;39.381;0.1239;0.0646;370.366;775.127;210.589;39.652;304.103;g
201.273;102.168;22.695;0.6075;0.3683;61.708;-164.384;100.214;8.229;125.329;g
125.305;119.242;20.314;0.6884;0.3674;163.801;-101.217;-73.178;49.895;164.832;g
414.003;170.668;31.413;0.2867;0.1593;123.727;343.771;89.352;8.728;179.317;g
314.288;147.753;27.547;0.3764;0.2102;4.587;154.197;87.109;5.278;201.887;g
257.554;0.0037;21.508;0.742;0.4064;278.798;132.388;-0.0001;0.0002;177.88;g
388.344;114.116;27.110.000.000.000.000;0.3696;0.2072;-15.726;142.379;-85.852;84.716;208.873;g
322.804;161.482;24.735;0.3832;0.2336;-356.307;-97.393;-11.174.000.000.000.000;20.91;762.299;g
29.000.999.999.999.900;183.169;30.660.000.000.000.000;0.3282;0.1826;13.757;-185.409;113.761;1.14;193.666;g
219.551;175.389;25.514;0.4691;0.2542;-98.017;101.775;59.304;779.057;258.173;g
729.495;250.803;29.196;0.1998;0.1017;634.439;506.258;-223.897;821.398;106.639;g
484.012;242.711;30.789.999.999.999.900;0.2443;0.1296;467.852;347.823;13.902.999.999.999.900;0.8390000000000001;183.868;g
284.121;152.158;22.934;0.4784;0.257;-365.776;-167.046;-166.413;105.692;17.850.799.999.999.900;g
393.506;262.584;30.406;0.1767;0.0906;-283.983;-21.480.999.999.999.900;-139.053;9.66;21.102.599.999.999.900;g
869.253;199.003;29.077;0.2375;0.1194;-160.225;776.838;83.667;7.553;27.510.400.000.000.000;g
365.676;185.682;28.445;0.3104;0.201;157.735;267.635;115.514;15.939;135.915;g
371.295;206.574;29.335;0.2238;0.1148;3.84;-199.706;-62.125;1.92;200.622;g
296.097;155.349;23.608;0.488;0.2636;313.172;229.959;150.313;60.281.000.000.000.000;246.735;g
103.58;57.248.000.000.000.000;38.319;0.0616;0.031;854.999;746.364;233.142;3.804;191.968;g
255.659;163.505;25.860.000.000.000.000;0.3839;0.2166;8.939;177.941;-73.356;91.817;246.247;g
867.619;166.586;29.991;0.2725;0.1618;-547.479;405.963;146.462;50.569.999.999.999.900;285.249;g
72.173;281.953;33.085;0.2605;0.1507;-377.817;555.415;-284.975;4.71;32.480.400.000.000.000;g
296.226;119.796;24.728;0.4108;0.2138;384.427;192.054;106.377;19.914;108.279;g
124.19;920.095;46.791;0.0327;0.0167;12.838.299.999.999.900;938.392;-349.944;43.673;232.102;g
349.976;10.432;24.914;0.4677;0.2597;-171.248;-293.049;50.799;94.498;192.551;g
269.185;152.991;24.023;0.4475;0.2277;-55.481;-157.282;-137.103;206.971;10.883.200.000.000.000;g
245.103;0.0;20.473;0.6996;0.3722;278.477;124.977;0.0;141.769;10.607.799.999.999.900;g
885.482;342.291;34.583;0.2993;0.1624;257.779;-290.165;-234.065;14.057;38.699.199.999.999.900;g
180.191;107.403;21.492;0.5532;0.2943;-0.9864;6.475;50.852;43.188;285.059;g
364.659;164.298;25.058;0.3869;0.2075;467.078;237.806;-152.667;129.854;15.152.100.000.000.000;g
289.202;125.617;24.698;0.4373;0.2322;324.781;203.291;8.073;249.379;17.612.099.999.999.900;g
343.872;316.236;32.924;0.2198;0.1217;211.503;280.159;-250.545;207.695;10.662.899.999.999.900;g
333.489;152.643;24.346;0.4265;0.2371;33.723;-215.264;-78.891;43.507;449.616;g
20.89;98.119;22.601;0.6593;0.3544;-21.049;-183.699;113.412;372.203;186.984;g
984.961;278.934;36.768;0.1526;0.0799;-376.375;706.578;-158.733;36.630.000.000.000.000;291.545;g
739.175;216.947;30.661;0.1992;0.1155;75.501;561.312;-136.287;0.772;23.424.200.000.000.000;g
287.984;16.986;27.578;0.3546;0.2035;157.319;202.965;13.436;40.71;12.507.700.000.000.000;g
101.948;337.025;38.649;0.1166;0.0619;603.245;929.783;-197.509;0.775;300.311;g
105.399;188.615;27.451;0.2968;0.1718;-968.059;334.538;-139.603;12.071;237.882;g
12.927;112.092;22.109;0.7385;0.4338;-145.877;7.502.000.000.000.000;94.163;68.723;711.737;g
538.114;292.116;3.137;0.1597;0.0923;428.506;146.894;178.452;0.035;14.677.200.000.000.000;g
347.897;226.935;33.034;0.2606;0.14400000000000002;-29.048;212.607;151.094;298.189;596.141;g
33.865;15.482.000.000.000.000;25.922;0.376;0.1905;210.554;96.728;-34.017;36.166;187.48;g
430.535;16.832;27.251;0.5179;0.2853;-245.672;-290.496;52.134;5.984;189.049;g
600.379;190.161;30.116;0.2736;0.1426;538.969;438.781;197.272;44.858;241.822;g
815.248;353.152;35.215;0.2603;0.1332;-602.904;-607.465;-233.133;40.489.999.999.999.900;374.416;g
465.362;205.437;31.905;0.2341;0.1216;471.132;279.165;12.189;0.129;256.88;g
33.357;188.499;25.527;0.3221;0.1695;276.771;-158.973;-113.963;15.405;227.734;g
730.543;215.306;31.984;0.2223;0.1206;-653.886;381.127;171.439;11.614;296.172;g
181.158;104.259;23.655;0.6121;0.3384;217.377;111.294;-48.886;472.489;144.116;g
28.971.999.999.999.900;127.592;25.955;0.5329999999999999;0.3058;230.407;23.531.999.999.999.900;-79.666;105.327;162.248;g
23.623;91.083;22.788;0.6474;0.4079;259.931;10.164;82.581;2.525;193.019;g
425.309;24.629;30.116;0.2278;0.1222;115.399;375.428;157.883;274.131;25.068.400.000.000.000;g
106.244;32.661;38.623;0.1054;0.0532;559.926;110.652;-140.161;1.464;213.793;g
649.888;261.442;34.635;0.1675;0.0858;144.632;594.846;-102.931;1.798;23.059.799.999.999.900;g
128.589;113.818;20.917;0.7287;0.41700000000000004;-149.926;81.482;95.112;10.099;143.774;g
439.906;208.392;25.192;0.3026;0.1588;619.311;-199.009;84.017;17.384;211.328;g
521.461;155.664;28.666;0.2828;0.1638;563.544;19.926;100.639;39.010.000.000.000.000;18.749.599.999.999.900;g
219.338;110.025;23.424;0.6045;0.3568;204.956;204.004;110.123;18.299;159.7;g
221.866;12.71;21.931;0.6026;0.3301;141.247;112.419;-95.223;7.422.800.000.000.000;152.047;g
39.997;175.973;28.454;0.33399999999999996;0.2206;264.118;302.556;107.953;18.090.000.000.000.000;15.724.200.000.000.000;g
196.801;175.196;24.871;0.43;0.2362;-6.82;153.257;105.324;355.121;183.705;g
199.926;120.866;24.354;0.5725;0.3982;16.141;163.239;94.374;127.719;193.893;g
349.637;142.201;27.709;0.3441;0.1856;78.959;220.566;107.789;8.146;175.827;g
254.768;75.159;23.404;0.6804;0.3493;124.104;-146.593;64.172;5.854;171.21;g
462.731;208.327;34.422;0.2648;0.1476;113.595;430.572;-89.649;29.498;250.51;g
205.417;96.425;22.095;0.6296;0.3796;-52.476;158.398;-104.946;205.917;149.561;g
220.159;157.602;2.444;0.4173;0.2104;-230.116;-8.201;80.787;551.338;22.963.299.999.999.900;g
230.525;151.418;23.838;0.43799999999999994;0.2624;135.555;158.065;117.827;54.648;129.674;g
986.242;38.67;38.574;0.1449;0.0731;-11.312.799.999.999.900;611.825;-278.035;1.421;36.538.199.999.999.900;g
927.295;245.898;31.638;0.2373;0.1396;-426.442;763.109;217.673;0.9268;319.048;g
251.366;156.641;24.014;0.3929;0.2163;380.549;-122.435;-142.741;42.498.999.999.999.900;189.033;g
315.911;105.484;24.526;0.5044;0.2981;-236.873;-26.5;-58.815;271.412;182.47;g
986.723;386.109;38.953;0.1425;0.0715;-178.77;713.121;268.192;0.6137;362.341;g
643.547;284.437;33.717;0.1576;0.0797;821.575;480.909;21.985;4.575;213.57;g
42.97;200.903;28.672;0.2105;0.1093;289.508;309.121;12.257;18.49;221.505;g
614.825;162.288;29.063;0.3102;0.1632;591.353;520.794;-57.285;39.773;147.172;g
239.751;139.242;23.454;0.4831;0.24600000000000002;-231.798;-141.801;49.188;41.125;23.702.200.000.000.000;g
357.114;183.727;29.378;0.3785;0.2349;260.885;298.842;-143.419;37.819;176.297;g
785.819;200.958;30.137;0.1531;0.079;13.815;628.954;-110.144;4.067;199.864;g
212.638;123.586;22.613;0.4822;0.2603;-275.488;-101.312;-101.887;10.85;158.968;g
244.936;183.546;24.191;0.3657;0.2;-237.007;174.468;-65.919;46.942;186.32;g
834.741;270.623;32.782;0.2382;0.1547;31.753;610.996;127.682;22.974;344.005;g
439.963;28.965;30.822;0.1986;0.1163;563.119;253.424;-24.23;196.508;17.022.099.999.999.900;g
167.067;255.716;29.135;0.316;0.1959;-155.903;896.199;-131.992;4.486.000.000.000.000;302.995;g
234.477;94.543;22.148;0.5793;0.314;308.585;-139.304;100.523;4.141;606.831;g
10.923.100.000.000.000;190.886;32.253;0.1994;0.1104;438.269;719.123;77.604;4.305;278.132;g
273.827;129.279;25.521;0.3619;0.1837;-28.295;-127.938;-72.412;7.912.999.999.999.990;122.836;g
38.471;97.177;23.636;0.6147;0.3615;194.342;285.282;4.484;7.346;207.761;g
371.411;226.281;29.269;0.2331;0.1189;-67.854;20.568;-9.823;117.059;19.699.099.999.999.900;g
497.386;180.448;32.368;0.2041;0.1052;-110.573;387.811;126.688;53.168;246.114;g
204.916;160.929;24.433;0.6018;0.4162;132.315;211.434;-77.435;23.468.000.000.000.000;729.904;g
622.088;195.505;2.972;0.2272;0.12;577.117;339.672;-152.448;19.962;239.387;g
376.892;156.921;25.977;0.3384;0.1806;-308.069;160.417;79.877;11.546;21.524.400.000.000.000;g
202.926;94.958;22.923;0.6582;0.3852;-61.566;160.219;107.907;28.986;123.604;g
197.069;181.235;22.765;0.5608;0.3148;-278.411;162.822;-89.099;461.416;138.787;g
747.955;193.318;31.239;0.2865;0.1485;352.607;565.462;15.849;7.468;268.526;g
25.464.000.000.000.000;12.049.000.000.000.000;25.428;0.5186;0.3424;-18.730.999.999.999.900;9.683;74.893;16.026;221.048;g
383.392;182.407;26.928;0.3266;0.1957;44.386;-249.301;155.016;71.160.000.000.000.000;241.747;g
341.079;319.294;35.937;0.2444;0.1306;-39.011;174.039;-214.656;570.274;617.338;g
315.085;153.958;27.619;0.4291;0.2569;12.135;-246.519;-74.766;208.552;182.597;g
131.944;105.738;21.351;0.7839;0.4652;-136.734;-46.234;-110.806;39.912;121.681;g
860.891;443.605;41.786;0.096;0.0501;-67.478;865.937;-287.149;27.219;23.849.900.000.000.000;g
256.849;150.191;25.321;0.3877;0.2159;68.213;160.753;-116.748;38.883;143.995;g
497.582;197.691;30.594;0.2372;0.1234;-15.516;43.927;161.473;76.551;215.967;g
484.646;211.239;32.146;0.2508;0.1412;283.303;435.391;85.129;13.183;270.749;g
127.986;115.248;21.446;0.7240000000000001;0.3978;-153.019;81.085;104.015;52.052;227.107;g
171.061;112.189;21.553;0.5664;0.3252;-0.2003;32.895;-57.905;0.3185;181.688;g
301.806;12.909;24.771;0.3833;0.195;11.203;205.384;-51.373;11.423;86.461;g
407.668;16.941;26.444;0.2721;0.1395;-333.876;-270.849;82.668;6.235;181.17;g
955.716;291.767;33.524;0.2212;0.1224;-56.521;-79.173;-142.512;0.239;35.416.900.000.000.000;g
291.755;232.356;29.664;0.2788;0.1745;20.567;168.998;-65.657;344.518;10.067.399.999.999.900;g
350.447;218.043;28.814;0.2457;0.1281;-131.367;-319.521;137.013;22.319.999.999.999.900;21.947.799.999.999.900;g
345.169;133.139;25.999;0.4271;0.2425;23.471;296.768;-81.092;0.408;132.696;g
331.065;118.138;23.191;0.4221;0.2182;483.987;-191.853;-61.835;40.681;137.834;g
255.138;122.381;25.658;0.4293;0.21600000000000003;-233.614;50.327;8.735;13.114;200.452;g
648.518;185.073;30.959;0.2438;0.1504;501.592;601.282;149.929;4.86;232.168;g
703.414;32.109;34.073;0.1425;0.0797;499.735;736.752;246.572;0.517;19.984.599.999.999.900;g
202.305;93.055;23.118;0.6098;0.3341;244.649;9.426;3.464;94.872;18.300.599.999.999.900;g
400.247;345.572;27.517;0.1949;0.1054;619.466;99.056;-252.217;88.581;201.67;g
472.023;248.736;30.394;0.23199999999999998;0.1256;182.311;-256.922;143.003;0.966;17.684.400.000.000.000;g
441.526;150.774;27.312;0.3305;0.1736;-268.045;-281.923;-81.179;10.434.000.000.000.000;219.609;g
902.691;287.008;39.116;0.1438;0.0743;870.953;815.023;119.109;11.204;269.286;g
366.553;192.262;29.872;0.2492;0.1323;322.592;140.362;-105.115;5.529;22.015.099.999.999.900;g
195.865;165.335;25.152;0.6412;0.3527;57.371;-138.608;203.166;39.323;276.118;g
333.917;108.839;24.886;0.4578;0.2549;97.498;-168.504;10.168;41.160.000.000.000.000;117.805;g
807.442;347.793;35.449;0.1038;0.0583;402.883;661.839;95.819;30.108;20.733.700.000.000.000;g
754.781;279.538;32.227;0.1743;0.0919;635.389;601.896;-88.066;10.617;222.78;g
750.145;247.537;34.029;0.1748;0.09;65.293;55.901;-110.179;25.791;305.393;g
315.068;208.053;28.932;0.3107;0.1656;175.871;-187.156;8.59;76.688;120.824;g
190.832;166.809;22.999;0.5163;0.2882;162.506;167.689;142.638;201.371;15.170.600.000.000.000;g
565.232;139.445;27.319.999.999.999.900;0.4004;0.2382;-277.165;-485.938;-56.678;17.637;104.8;g
468.646;164.591;30.394;0.3014;0.174;276.108;398.684;-72.507;28.960.000.000.000.000;20.647.400.000.000.000;g
882.417;235.569;32.518;0.2117;0.1246;569.547;747.492;92.702;2.231;24.421.099.999.999.900;g
740.348;179.769;28.943;0.2972;0.1792;-601.243;-452.953;-187.894;3.783;280.264;g
40.905;269.542;3.008;0.1944;0.1144;133.347;276.815;-74.423;18.15;175.542;g
232.612;94.718;23.201;0.6268;0.3756;27.244;-74.627;-71.287;4.383;185.821;g
371.736;122.674;27.589;0.4425;0.3145;336.764;325.339;-99.795;5.941;201.227;g
743.186;234.183;34.752;0.1624;0.0892;337.267;601.494;114.887;1.714;248.998;g
712.079;234.119;27.423;0.2661;0.1475;0.7408;-843.148;178.526;476.489;19.850.900.000.000.000;g
256.981;179.763;27.899;0.3358;0.1906;80.978;190.479;77.408;328.826;138.13;g
132.236;104.279;22.055;0.7913;0.4766;-134.102;-57.389;-110.552;817.865;226.89;g
206.112;176.015;22.911;0.4962;0.2788;113.106;-131.724;-78.231;65.696;711.747;g
360.227;212.618;27.427;0.2658;0.142;-68.613;162.844;157.586;74.337;203.547;g
306.591;186.711;29.798;0.32899999999999996;0.1692;354.123;259.341;-74.568;130.647;215.955;g
192.233;128.992;24.495;0.5364;0.3179;96.406;152.999;77.947;223.356;224.071;g
268.118;187.489;26.968;0.4342;0.2503;17.584;271.792;-8.881;36.997;168.176;g
562.298;190.469;26.826;0.2326;0.1194;541.389;-440.312;-171.954;39.096;158.835;g
252.379;179.872;24.609;0.3945;0.237;324.984;195.023;-174.829;27.761.999.999.999.900;108.211;g
307.181;128.074;24.479;0.3565;0.1872;405.432;18.625;88.148;32.599.000.000.000.000;665.004;g
8.702.799.999.999.990;209.835;29.759;0.1903;0.1052;-120.361;695.958;-68.439;107.918;282.555;g
293.684;129.049;25.218;0.3729;0.19399999999999998;-307.833;-109.825;-75.403;19.453;22.500.099.999.999.900;g
247.542;153.671;26.693;0.4304;0.2666;-109.095;-153.471;7.97;26.265;202.563;g
826.882;330.604;38.316;0.0984;0.057999999999999996;908.886;429.439;124.878;2.312;210.328;g
177.026;125.796;24.289;0.6108;0.3408;-36.221;120.049;-76.815;26.508.000.000.000.000;150.667;g
356.953;283.828;35.252;0.2396;0.129;-134.253;-228.975;86.086;72.171;386.618;g
220.402;67.262;21.508;0.7208;0.3781;250.985;87.313;66.855;143.447;133.44;g
307.475;184.596;26.493;0.3094;0.1693;343.536;-127.055;7.34;125.618;19.592.700.000.000.000;g
56.066;181.029;28.672;0.2553;0.1297;380.024;290.856;147.699;30.836;22.324.400.000.000.000;g
207.037;66.898;21.717;0.7811;0.4815;194.563;158.595;-58.671;10.772;976.663;g
869.585;330.357;35.415;0.2245;0.141;11.242;539.694;-233.341;0.29600000000000004;341.694;g
183.117;126.932;2.437;0.5448;0.3309;10.374;-8.023;-95.588;59.809;159.305;g
266.552;19.372;28.017;0.3899;0.2013;378.216;129.495;-157.926;198.988;203.361;g
264.344;102.127;22.889;0.4216;0.2134;-6.598;-195.163;-63.451;32.911;213.328;g
48.35;137.923;27.597;0.3165;0.1835;-321.389;295.352;118.165;18.51;202.225;g
678.749;235.976;34.861;0.2237;0.1135;541.529;680.549;-123.682;0.505;174.157;g
214.908;167.731;25.058;0.4368;0.2449;110.038;104.084;135.412;62.628;24.633.599.999.999.900;g
273.066;19.721;26.968;0.3337;0.1779;-102.031;195.438;-99.222;28.615;476.641;g
180.214;106.734;21.732;0.5772;0.2919;-235.479;-90.283;-48.682;0.8832;18.430.900.000.000.000;g
230.503;146.481;27.122;0.4694;0.2667;183.887;-112.188;-8.64;24.726;489.024;g
368.508;198.903;27.697;0.3195;0.1878;243.659;287.091;-147.895;603.897;800.757;g
355.954;109.323;23.729;0.6695;0.4386;-344.592;-23.94;74.962;7.984.899.999.999.990;152.483;g
181.716;128.733;25.860.000.000.000.000;0.5344;0.3074;0.7496;-63.392;83.141;338.273;16.252.100.000.000.000;g
498.634;178.268;30.026;0.1988;0.1009;-210.563;154.977;-113.966;34.411;12.914.600.000.000.000;g
226.502;210.274;28.648;0.4096;0.23;200.843;192.825;140.703;5.925.899.999.999.990;702.412;g
246.345;153.273;23.304;0.3832;0.1939;112.022;115.547;138.863;54.418;258.638;g
838.945;200.156;32.446;0.201;0.1062;594.463;629.735;-80.126;88.829;24.675.099.999.999.900;g
253.624;112.635;26.721;0.5106;0.2628;121.072;145.202;72.294;0.9640000000000001;19.393.099.999.999.900;g
182.541;103.866;2.233;0.5848;0.3421;217.266;113.392;22.184;576.026;888.134;g
283.754;247.001;27.616;0.2892;0.1636;21.153;-161.469;106.837;218.522;105.861;g
610.713;150.521;28.854;0.2904;0.1556;148.912;567.577;-36.329;11.987;24.887.099.999.999.900;g
624.718;327.889;33.569;0.1279;0.0653;286.884;294.005;171.013;6.667.999.999.999.990;255.422;g
314.759;220.192;28.439;0.3481;0.2271;224.252;267.747;191.181;40.964;177.735;g
